LEP_family,LEP_genus,LEP_species,LEP_genusspecies,HOST_family,HOST_genus,Reference
Hesperiidae,Erynnis,afranius,Erynnis afranius,Rhamnaceae,Ceanothus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,baptisiae,Erynnis baptisiae,Fabaceae,Astragalus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,baptisiae,Erynnis baptisiae,Fabaceae,Baptisia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,baptisiae,Erynnis baptisiae,Fabaceae,Coronilla,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,baptisiae,Erynnis baptisiae,Fabaceae,Crotalaria,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,baptisiae,Erynnis baptisiae,Fabaceae,Lupinus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,baptisiae,Erynnis baptisiae,Fabaceae,Thermopsis,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,baptisiae,Erynnis baptisiae,Ranunculaceae,Aquilegia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,brizo,Erynnis brizo,Fagaceae,Castanea,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,brizo,Erynnis brizo,Fagaceae,Quercus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,funeralis,Erynnis funeralis,Fabaceae,Cassia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,funeralis,Erynnis funeralis,Fabaceae,Geoffroea,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,funeralis,Erynnis funeralis,Fabaceae,Indigofera,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,funeralis,Erynnis funeralis,Fabaceae,Lotus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,funeralis,Erynnis funeralis,Fabaceae,Lupinus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,funeralis,Erynnis funeralis,Fabaceae,Medicago,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,funeralis,Erynnis funeralis,Fabaceae,Olneya,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,funeralis,Erynnis funeralis,Fabaceae,Phaseolus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,funeralis,Erynnis funeralis,Fabaceae,Robinia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,funeralis,Erynnis funeralis,Fabaceae,Senna,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,funeralis,Erynnis funeralis,Fabaceae,Sesbania,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,funeralis,Erynnis funeralis,Fabaceae,Vicia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,funeralis,Erynnis funeralis,Hydrophyllaceae,Nemophila,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,horatius,Erynnis horatius,Fabaceae,Wisteria,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,horatius,Erynnis horatius,Fagaceae,Quercus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,icelus,Erynnis icelus,Betulaceae,Betula,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,icelus,Erynnis icelus,Fabaceae,Robinia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,icelus,Erynnis icelus,Salicaceae,Populus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,icelus,Erynnis icelus,Salicaceae,Salix,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,juvenalis,Erynnis juvenalis,Corylaceae,Corylus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,juvenalis,Erynnis juvenalis,Fabaceae,Lathyrus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,juvenalis,Erynnis juvenalis,Fagaceae,Fagus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,juvenalis,Erynnis juvenalis,Fagaceae,Quercus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,lucilius,Erynnis lucilius,Fabaceae,Lupinus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,lucilius,Erynnis lucilius,Ranunculaceae,Aquilegia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,martialis,Erynnis martialis,Amaranthaceae,Amaranthus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,martialis,Erynnis martialis,Fabaceae,Baptisia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,martialis,Erynnis martialis,Haemodoraceae,Lachnanthes,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,martialis,Erynnis martialis,Rhamnaceae,Ceanothus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,meridianus,Erynnis meridianus,Fagaceae,Quercus,Butterfliesandmoths.org
Hesperiidae,Erynnis,pacuvius,Erynnis pacuvius,Rhamnaceae,Ceanothus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,persius,Erynnis persius,Fabaceae,Astragalus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,persius,Erynnis persius,Fabaceae,Lotus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,persius,Erynnis persius,Fabaceae,Lupinus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,persius,Erynnis persius,Fabaceae,Thermopsis,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,persius,Erynnis persius,Fabaceae,Trifolium,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,persius,Erynnis persius,Salicaceae,Populus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,persius,Erynnis persius,Salicaceae,Salix,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,propertius,Erynnis propertius,Fagaceae,Quercus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,scudderi,Erynnis scudderi,Fagaceae,Quercus,Butterfliesandmoths.org
Hesperiidae,Erynnis,telemachus,Erynnis telemachus,Fagaceae,Quercus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,tristis,Erynnis tristis,Fagaceae,Quercus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,zarucco,Erynnis zarucco,Fabaceae,Centrosema,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,zarucco,Erynnis zarucco,Fabaceae,Clitoria,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,zarucco,Erynnis zarucco,Fabaceae,Galactia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,zarucco,Erynnis zarucco,Fabaceae,Glottidium,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,zarucco,Erynnis zarucco,Fabaceae,Indigofera,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,zarucco,Erynnis zarucco,Fabaceae,Lespedeza,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,zarucco,Erynnis zarucco,Fabaceae,Robinia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,zarucco,Erynnis zarucco,Fabaceae,Sesbania,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Erynnis,zarucco,Erynnis zarucco,Fabaceae,Wisteria,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Euphyes,arpa,Euphyes arpa,Arecaceae,Sabal,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Euphyes,arpa,Euphyes arpa,Arecaceae,Serenoa,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Euphyes,bayensis,Euphyes bayensis,Cyperaceae,Carex,"Guardians, W. (2009). PETITION TO LIST THE BAY SKIPPER (Euphyes bayensis) UNDER THE US ENDANGERED SPECIES ACT."
Hesperiidae,Euphyes,bayensis,Euphyes bayensis,Cyperaceae,Scirpus,"Guardians, W. (2009). PETITION TO LIST THE BAY SKIPPER (Euphyes bayensis) UNDER THE US ENDANGERED SPECIES ACT."
Hesperiidae,Euphyes,berryi,Euphyes berryi,Cyperaceae,NA,https://coastalwildscapes.wildapricot.org/resources/Pictures/Coastal_Butterflys_skippers-satyrs_2014.pdf
Hesperiidae,Euphyes,bimacula,Euphyes bimacula,Cyperaceae,Carex,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Euphyes,conspicua,Euphyes conspicua,Cyperaceae,Carex,Butterfliesandmoths.org
Hesperiidae,Euphyes,dion,Euphyes dion,Cyperaceae,Carex,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Euphyes,dion,Euphyes dion,Cyperaceae,Scirpus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Euphyes,dukesi,Euphyes dukesi,Cyperaceae,Carex,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Euphyes,dukesi,Euphyes dukesi,Cyperaceae,Rhynchospora,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Euphyes,pilatka,Euphyes pilatka,Cyperaceae,Cladium,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Euphyes,pilatka,Euphyes pilatka,Cyperaceae,Cyperus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Euphyes,vestris,Euphyes vestris,Cyperaceae,Carex,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Euphyes,vestris,Euphyes vestris,Cyperaceae,Cyperus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Euphyes,vestris,Euphyes vestris,Poaceae,Tridens,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Gesta,gesta,Gesta gesta,Fabaceae,Cassia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Gesta,gesta,Gesta gesta,Fabaceae,Indigofera,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Gesta,gesta,Gesta gesta,Fabaceae,Senna,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Gorgythion,begga,Gorgythion begga,NA,NA,
HESPERIIDAE,Grais,stigmatica,Grais stigmatica,Rutaceae,Esenbeckia,"Kaufman Focus Guide to Butterflies of North America"", by Jim Brock & Kenn Kaufman"
Hesperiidae,Heliopetes,domicella,Heliopetes domicella,Malvaceae,NA,"TECHNICAL REPORT NO. 21 GRASSHOPPERS AND BUTTERFLIES OF THE QUITOBAQUITO MANAGEMENT AREA, ORGAN PIPE CACTUS NATIONAL MONUMENT, ARIZONA Kenneth J. Kingsley and Richard A. Bailowitz"
Hesperiidae,Heliopetes,ericetorum,Heliopetes ericetorum,Chenopodiaceae,Sarcobatus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Heliopetes,ericetorum,Heliopetes ericetorum,Malvaceae,Alcea,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Heliopetes,ericetorum,Heliopetes ericetorum,Malvaceae,Eremalche,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Heliopetes,ericetorum,Heliopetes ericetorum,Malvaceae,Hibiscus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Heliopetes,ericetorum,Heliopetes ericetorum,Malvaceae,Malacothamnus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Heliopetes,ericetorum,Heliopetes ericetorum,Malvaceae,Malva,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Heliopetes,ericetorum,Heliopetes ericetorum,Malvaceae,Sphaeralcea,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Heliopetes,laviana,Heliopetes laviana,Malvaceae,Abelmoschus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Heliopetes,laviana,Heliopetes laviana,Malvaceae,Abutilon,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Heliopetes,laviana,Heliopetes laviana,Malvaceae,Pavonia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Heliopetes,macaira,Heliopetes macaira,Malvaceae,Malvaviscus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Heliopetes,sublinea,Heliopetes sublinea,NA,NA,
Hesperiidae,Hesperia,attalus,Hesperia attalus,Poaceae,Aristida,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,attalus,Hesperia attalus,Poaceae,Bouteloua,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,attalus,Hesperia attalus,Poaceae,Digitaria,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,columbia,Hesperia columbia,Poaceae,Danthonia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,columbia,Hesperia columbia,Poaceae,Koeleria,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,comma,Hesperia comma,Cyperaceae,Carex,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,comma,Hesperia comma,Poaceae,Bothriochloa,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,comma,Hesperia comma,Poaceae,Bouteloua,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,comma,Hesperia comma,Poaceae,Bromus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,comma,Hesperia comma,Poaceae,Festuca,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,comma,Hesperia comma,Poaceae,Holcus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,comma,Hesperia comma,Poaceae,Lolium,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,comma,Hesperia comma,Poaceae,Muhlenbergia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,comma,Hesperia comma,Poaceae,Poa,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,comma,Hesperia comma,Poaceae,Stipa,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,dacotae,Hesperia dacotae,Cyperaceae,Carex,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,dacotae,Hesperia dacotae,Poaceae,Aristida,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,dacotae,Hesperia dacotae,Poaceae,Bouteloua,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,dacotae,Hesperia dacotae,Poaceae,Panicum,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,dacotae,Hesperia dacotae,Poaceae,Poa,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,dacotae,Hesperia dacotae,Poaceae,Schizachyrium,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,dacotae,Hesperia dacotae,Poaceae,Stipa,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,juba,Hesperia juba,Poaceae,Bromus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,juba,Hesperia juba,Poaceae,Deschampsia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,juba,Hesperia juba,Poaceae,Poa,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,juba,Hesperia juba,Poaceae,Stipa,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,leonardus,Hesperia leonardus,Poaceae,Agrostis,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,leonardus,Hesperia leonardus,Poaceae,Bouteloua,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,leonardus,Hesperia leonardus,Poaceae,Danthonia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,leonardus,Hesperia leonardus,Poaceae,Eragrostis,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,leonardus,Hesperia leonardus,Poaceae,Panicum,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,leonardus,Hesperia leonardus,Poaceae,Poa,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,leonardus,Hesperia leonardus,Poaceae,Schizachyrium,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,leonardus,Hesperia leonardus,Poaceae,Sporobolus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,leonardus,Hesperia leonardus,Poaceae,Stipa,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,leonardus,Hesperia leonardus,Poaceae,Tridens,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,lindseyi,Hesperia lindseyi,Poaceae,Danthonia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,lindseyi,Hesperia lindseyi,Poaceae,Festuca,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,lindseyi,Hesperia lindseyi,Poaceae,Vulpia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,meskei,Hesperia meskei,Poaceae,Aristida,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,meskei,Hesperia meskei,Poaceae,Schizachyrium,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,metea,Hesperia metea,Poaceae,Andropogon,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,metea,Hesperia metea,Poaceae,Schizachyrium,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,miriamae,Hesperia miriamae,Poaceae,Festuca,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,miriamae,Hesperia miriamae,Poaceae,Schizachyrium,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,nevada,Hesperia nevada,Fabaceae,Trifolium,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,nevada,Hesperia nevada,Poaceae,Elymus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,nevada,Hesperia nevada,Poaceae,Festuca,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,nevada,Hesperia nevada,Poaceae,Koeleria,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,nevada,Hesperia nevada,Poaceae,Stipa,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,ottoe,Hesperia ottoe,Cyperaceae,Carex,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,ottoe,Hesperia ottoe,Poaceae,Andropogon,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,ottoe,Hesperia ottoe,Poaceae,Bouteloua,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,ottoe,Hesperia ottoe,Poaceae,Bromus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,ottoe,Hesperia ottoe,Poaceae,Digitaria,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,ottoe,Hesperia ottoe,Poaceae,Panicum,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,ottoe,Hesperia ottoe,Poaceae,Schizachyrium,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,ottoe,Hesperia ottoe,Poaceae,Sporobolus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,pahaska,Hesperia pahaska,Poaceae,Bouteloua,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,pahaska,Hesperia pahaska,Poaceae,Erioneuron,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,sassacus,Hesperia sassacus,Poaceae,Danthonia,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,sassacus,Hesperia sassacus,Poaceae,Digitaria,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,sassacus,Hesperia sassacus,Poaceae,Festuca,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,sassacus,Hesperia sassacus,Poaceae,Panicum,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,sassacus,Hesperia sassacus,Poaceae,Schizachyrium,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,uncas,Hesperia uncas,Poaceae,Bouteloua,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,uncas,Hesperia uncas,Poaceae,Erioneuron,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,uncas,Hesperia uncas,Poaceae,Stipa,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,viridis,Hesperia viridis,Poaceae,Bouteloua,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,viridis,Hesperia viridis,Poaceae,Buchloe,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,viridis,Hesperia viridis,Poaceae,Erioneuron,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,viridis,Hesperia viridis,Poaceae,Tridens,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,woodgatei,Hesperia woodgatei,Cyperaceae,Carex,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperia,woodgatei,Hesperia woodgatei,Poaceae,Bouteloua,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperopsis,alpheus,Hesperopsis alpheus,Chenopodiaceae,Atriplex,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperopsis,alpheus,Hesperopsis alpheus,Chenopodiaceae,Chenopodium,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hesperopsis,libya,Hesperopsis libya,Chenopodiaceae,Atriplex,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hylephila,phyleus,Hylephila phyleus,Poaceae,Agrostis,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hylephila,phyleus,Hylephila phyleus,Poaceae,Axonopus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hylephila,phyleus,Hylephila phyleus,Poaceae,Cenchrus,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hylephila,phyleus,Hylephila phyleus,Poaceae,Cynodon,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hylephila,phyleus,Hylephila phyleus,Poaceae,Digitaria,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hylephila,phyleus,Hylephila phyleus,Poaceae,Eragrostis,https://www.nhm.ac.uk/our-science/data/hostplants/
Hesperiidae,Hylephila,phyleus,Hylephila phyleus,Poaceae,Eriochloa,https://www.nhm.ac.uk/our-science/data/hostplants/
